state,year,month,level,name,registeredUsers,source_file
Haryana,2023,2,pincode,121004,509776,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,121003,409084,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,121001,389395,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,122006,320750,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,121102,304262,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,122002,303350,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,123401,285072,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,124001,284505,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,2,pincode,122004,272545,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\2.json
Haryana,2023,3,district,gurugram,3846607,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,faridabad,2177737,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,hisar,913340,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,sonipat,828230,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,rewari,788131,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,panipat,735266,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,karnal,690422,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,jhajjar,591881,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,palwal,585232,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,district,rohtak,570001,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,122001,609934,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,121004,529674,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,121003,424936,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,121001,404005,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,122006,332314,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,121102,316110,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,122002,314298,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,123401,296212,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,124001,295520,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,3,pincode,122004,283114,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\3.json
Haryana,2023,4,district,gurugram,3980597,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,faridabad,2254787,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,hisar,945044,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,sonipat,857752,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,rewari,817197,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,panipat,761069,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,karnal,714314,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,jhajjar,613796,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,palwal,606281,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,district,rohtak,589438,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,122001,630836,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,121004,549020,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,121003,440208,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,121001,417622,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,122006,343512,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,121102,327330,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,122002,324376,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,123401,306718,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,124001,305169,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2023,4,pincode,122004,293464,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2023\4.json
Haryana,2024,1,district,gurugram,4134124,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,faridabad,2342026,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,hisar,981843,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,sonipat,892110,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,rewari,850468,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,panipat,791258,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,karnal,741880,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,jhajjar,638613,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,palwal,630556,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,district,rohtak,612619,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,122001,654633,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,121004,570844,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,121003,457561,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,121001,433362,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,122006,356317,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,121102,340148,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,122002,336248,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,123401,318828,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,124001,316660,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,1,pincode,122004,305448,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\1.json
Haryana,2024,2,district,gurugram,4289099,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,faridabad,2432061,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,hisar,1017200,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,sonipat,925604,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,rewari,882152,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,panipat,820766,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,karnal,769577,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,jhajjar,662778,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,palwal,654617,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,district,rohtak,635272,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,122001,679107,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,121004,593014,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,121003,475384,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,121001,449875,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,122006,369482,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,121102,353060,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,122002,348511,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,123401,330274,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,124001,328089,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,2,pincode,122004,317417,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\2.json
Haryana,2024,3,district,gurugram,4264705,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,faridabad,2263356,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,sonipat,1056983,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,hisar,926328,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,panipat,885898,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,rewari,817240,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,karnal,740449,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,jhajjar,726930,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,nuh,657942,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,district,palwal,643422,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,121004,646607,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,122001,574508,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,132103,474310,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,122002,407674,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,121001,389655,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,122006,380881,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,121102,357453,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,124001,334784,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,124507,315922,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,3,pincode,123401,315215,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\3.json
Haryana,2024,4,district,gurugram,4394202,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,faridabad,2323097,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,sonipat,1085801,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,hisar,952421,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,panipat,910441,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,rewari,838890,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,karnal,763389,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,jhajjar,746192,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,nuh,675794,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,district,palwal,661233,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,121004,663180,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,122001,592048,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,132103,487186,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,122002,421511,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,121001,400549,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,122006,389674,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,121102,368037,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,124001,344353,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,123401,323889,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Haryana,2024,4,pincode,124507,323425,C:\Phonepe_data\pulse\data\top\user\country\india\state\haryana\2024\4.json
Himachal Pradesh,2018,1,district,solan,50035,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,kangra,39016,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,shimla,28214,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,mandi,26238,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,sirmaur,15880,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,hamirpur,15614,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,kullu,15318,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,una,13234,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,bilaspur,11975,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,district,chamba,8678,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,173205,21409,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,174101,10157,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,173025,6327,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,175131,4677,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,171001,4527,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,173212,4335,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,175001,3744,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,176001,2951,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
Himachal Pradesh,2018,1,pincode,176061,2940,C:\Phonepe_data\pulse\data\top\user\country\india\state\himachal-pradesh\2018\1.json
